17:57:13.593 -> red=117883, ir=55783, HR=187, HRvalid=1, SPO2=94, SPO2Valid=1
17:57:13.734 -> red=117640, ir=55542, HR=187, HRvalid=1, SPO2=94, SPO2Valid=1
17:57:13.827 -> red=117696, ir=55759, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:13.921 -> red=118332, ir=55977, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.014 -> red=118243, ir=55880, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.107 -> red=117855, ir=55827, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.201 -> red=118341, ir=56110, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.343 -> red=118698, ir=56184, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.388 -> red=118230, ir=55957, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.530 -> red=117431, ir=55448, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.623 -> red=117230, ir=55509, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.717 -> red=117078, ir=55570, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.811 -> red=117629, ir=55577, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.950 -> red=116617, ir=54945, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:14.996 -> red=116023, ir=54756, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.138 -> red=116613, ir=55225, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.232 -> red=116268, ir=54570, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.326 -> red=115267, ir=54219, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.420 -> red=114573, ir=53923, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.560 -> red=115221, ir=54661, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.607 -> red=115454, ir=54825, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.747 -> red=115717, ir=54851, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.840 -> red=115242, ir=54725, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:15.934 -> red=115094, ir=55205, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:16.026 -> red=114811, ir=56095, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:16.119 -> red=115969, ir=56401, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:16.213 -> red=116207, ir=56948, HR=166, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:16.351 -> red=117524, ir=57988, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.399 -> red=117969, ir=57886, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.541 -> red=117778, ir=57878, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.635 -> red=118070, ir=58096, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.728 -> red=118566, ir=58060, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.822 -> red=118508, ir=57959, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:16.963 -> red=118470, ir=58188, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.010 -> red=118417, ir=58214, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.151 -> red=118516, ir=57868, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.245 -> red=118440, ir=57939, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.338 -> red=118665, ir=58022, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.431 -> red=118967, ir=57895, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.524 -> red=118863, ir=57619, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.618 -> red=118704, ir=57398, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.758 -> red=118623, ir=57152, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.850 -> red=118555, ir=57185, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:17.944 -> red=118633, ir=57183, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.037 -> red=118523, ir=57211, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.131 -> red=118575, ir=57399, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.225 -> red=119263, ir=57881, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.367 -> red=117976, ir=56668, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.413 -> red=117951, ir=56863, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.555 -> red=118385, ir=56421, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.647 -> red=117613, ir=56170, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.741 -> red=117659, ir=56104, HR=68, HRvalid=1, SPO2=92, SPO2Valid=1
17:57:18.835 -> red=117408, ir=56097, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:18.974 -> red=117430, ir=56034, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.021 -> red=117440, ir=56038, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.161 -> red=117409, ir=55986, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.254 -> red=117526, ir=55984, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.348 -> red=117313, ir=55830, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.442 -> red=117443, ir=55966, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.535 -> red=117627, ir=56125, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.630 -> red=117971, ir=56498, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.771 -> red=118922, ir=57145, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.817 -> red=118823, ir=57150, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:19.959 -> red=118903, ir=56940, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.052 -> red=118557, ir=56574, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.145 -> red=118379, ir=56559, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.239 -> red=118414, ir=56525, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.379 -> red=118179, ir=56415, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.426 -> red=118183, ir=56473, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.566 -> red=118364, ir=56695, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.660 -> red=118309, ir=56550, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.753 -> red=118254, ir=56826, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.847 -> red=118531, ir=56919, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:20.941 -> red=118797, ir=56978, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:21.035 -> red=118877, ir=57128, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:21.176 -> red=119027, ir=57161, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:21.223 -> red=119079, ir=57112, HR=107, HRvalid=1, SPO2=95, SPO2Valid=1
17:57:21.363 -> red=118943, ir=57148, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.457 -> red=119028, ir=57257, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.550 -> red=119242, ir=57172, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.643 -> red=119165, ir=57113, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.783 -> red=119091, ir=56986, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.830 -> red=119050, ir=56799, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:21.970 -> red=118817, ir=56355, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.064 -> red=118678, ir=56240, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.159 -> red=118598, ir=56288, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.252 -> red=118744, ir=56415, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.392 -> red=118820, ir=56288, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.438 -> red=118694, ir=56083, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.579 -> red=118484, ir=55808, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.671 -> red=118211, ir=55461, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.765 -> red=117988, ir=55515, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.858 -> red=118035, ir=55531, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:22.953 -> red=117999, ir=55407, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.045 -> red=117940, ir=55384, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.186 -> red=118025, ir=55650, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.233 -> red=118238, ir=55712, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.374 -> red=118177, ir=55682, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.469 -> red=118469, ir=55891, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.561 -> red=118522, ir=56000, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.655 -> red=118588, ir=56067, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.797 -> red=118597, ir=56269, HR=46, HRvalid=1, SPO2=93, SPO2Valid=1
17:57:23.843 -> red=118698, ir=56487, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:23.986 -> red=118762, ir=56522, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.081 -> red=118796, ir=56735, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.175 -> red=119041, ir=56797, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.271 -> red=119067, ir=56785, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.364 -> red=119179, ir=56881, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.457 -> red=119237, ir=56930, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.598 -> red=119328, ir=56983, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.645 -> red=119277, ir=56879, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.785 -> red=119305, ir=56987, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.878 -> red=119303, ir=56978, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:24.972 -> red=119355, ir=56918, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.066 -> red=119388, ir=56872, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.207 -> red=119393, ir=56956, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.253 -> red=119383, ir=56869, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.391 -> red=119163, ir=56606, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.486 -> red=119108, ir=56617, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.581 -> red=119112, ir=56602, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.674 -> red=119100, ir=56493, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.767 -> red=118962, ir=56398, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:25.861 -> red=118934, ir=56428, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.001 -> red=119034, ir=56446, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.048 -> red=119075, ir=56437, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.191 -> red=119122, ir=56567, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.286 -> red=119202, ir=56782, HR=55, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.380 -> red=119531, ir=57015, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.474 -> red=119712, ir=57189, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.614 -> red=119853, ir=57289, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.661 -> red=119766, ir=57137, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.801 -> red=119807, ir=57344, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.895 -> red=119891, ir=57526, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:26.989 -> red=120017, ir=57582, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.083 -> red=120004, ir=57620, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.177 -> red=120168, ir=57767, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.270 -> red=120297, ir=57855, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.410 -> red=120320, ir=57771, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.456 -> red=120108, ir=57741, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.597 -> red=120135, ir=57809, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.691 -> red=120235, ir=57747, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.784 -> red=120187, ir=57655, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:27.877 -> red=120136, ir=57575, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.019 -> red=120088, ir=57538, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.065 -> red=120129, ir=57519, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.207 -> red=120079, ir=57491, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.300 -> red=119977, ir=57299, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.393 -> red=119813, ir=57290, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.487 -> red=119823, ir=57313, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.580 -> red=119950, ir=57274, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.675 -> red=119913, ir=57236, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.815 -> red=119961, ir=57378, HR=68, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:28.862 -> red=120141, ir=57610, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.002 -> red=120359, ir=58086, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.097 -> red=120611, ir=58228, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.191 -> red=120953, ir=58755, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.284 -> red=121934, ir=60677, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.425 -> red=127138, ir=67231, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.470 -> red=131823, ir=73603, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.611 -> red=148511, ir=91033, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.705 -> red=152575, ir=98550, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.799 -> red=154851, ir=98975, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.894 -> red=155302, ir=99647, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:29.987 -> red=154930, ir=97108, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.080 -> red=155098, ir=95105, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.220 -> red=153871, ir=91517, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.266 -> red=152324, ir=86365, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.409 -> red=148568, ir=84122, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.502 -> red=147285, ir=82492, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.597 -> red=147326, ir=81963, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.689 -> red=146749, ir=81823, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.830 -> red=146803, ir=81053, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:30.877 -> red=146400, ir=81007, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.018 -> red=146743, ir=82320, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.112 -> red=147162, ir=83249, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.205 -> red=149026, ir=84907, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.299 -> red=149594, ir=85408, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.393 -> red=149917, ir=85337, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.487 -> red=149935, ir=85572, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.627 -> red=150841, ir=87230, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.675 -> red=151143, ir=86935, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.817 -> red=150607, ir=86673, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:31.910 -> red=149973, ir=85550, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.003 -> red=149873, ir=84661, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.097 -> red=149421, ir=84395, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.239 -> red=149743, ir=84897, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.285 -> red=148885, ir=83271, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.426 -> red=145898, ir=76006, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.519 -> red=141635, ir=73970, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.612 -> red=139261, ir=70951, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.705 -> red=135405, ir=65484, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.845 -> red=127220, ir=58850, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:32.892 -> red=123816, ir=57459, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.033 -> red=123456, ir=57092, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.080 -> red=123316, ir=56991, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.219 -> red=123440, ir=57342, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.313 -> red=123665, ir=57190, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.405 -> red=123330, ir=56988, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.499 -> red=123533, ir=57094, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.639 -> red=123914, ir=57492, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.686 -> red=124155, ir=57632, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.827 -> red=124254, ir=57763, HR=53, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:33.921 -> red=124438, ir=58161, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.015 -> red=124769, ir=58232, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.107 -> red=125246, ir=59250, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.247 -> red=126436, ir=59629, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.294 -> red=126546, ir=59621, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.435 -> red=126294, ir=59318, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.529 -> red=126102, ir=59178, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.623 -> red=126853, ir=60629, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.716 -> red=127954, ir=61307, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.855 -> red=128337, ir=62102, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:34.902 -> red=128850, ir=62893, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.044 -> red=129196, ir=63730, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.090 -> red=129528, ir=64139, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.232 -> red=130010, ir=64613, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.326 -> red=130382, ir=64884, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.419 -> red=130597, ir=65113, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.516 -> red=130750, ir=65182, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.656 -> red=130739, ir=65099, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.705 -> red=130536, ir=64657, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.844 -> red=130192, ir=64541, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:35.938 -> red=130339, ir=64905, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:36.033 -> red=130783, ir=65277, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:36.127 -> red=130938, ir=65305, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:36.220 -> red=131074, ir=65374, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:36.314 -> red=131222, ir=65450, HR=39, HRvalid=1, SPO2=99, SPO2Valid=1
17:57:36.454 -> red=131195, ir=65461, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:36.501 -> red=131168, ir=65301, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:36.641 -> red=130775, ir=65032, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:36.735 -> red=130940, ir=65241, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:36.828 -> red=131167, ir=65255, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:36.922 -> red=131195, ir=65218, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.064 -> red=131132, ir=65156, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.109 -> red=131051, ir=65136, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.250 -> red=130935, ir=64996, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.343 -> red=130887, ir=64746, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.438 -> red=130609, ir=65089, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.530 -> red=130744, ir=65049, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.624 -> red=130691, ir=64682, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.718 -> red=130755, ir=65027, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.859 -> red=131016, ir=65223, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:37.906 -> red=131065, ir=65356, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.045 -> red=131122, ir=65342, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.138 -> red=130917, ir=65331, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.230 -> red=131008, ir=65462, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.324 -> red=131085, ir=65448, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.465 -> red=131090, ir=65489, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.512 -> red=131140, ir=65579, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.651 -> red=131326, ir=65660, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.744 -> red=131363, ir=65721, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.839 -> red=131157, ir=65403, HR=62, HRvalid=1, SPO2=100, SPO2Valid=1
17:57:38.933 -> red=131048, ir=65663, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.074 -> red=131762, ir=66546, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.119 -> red=132064, ir=66491, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.261 -> red=131925, ir=66563, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.355 -> red=131948, ir=66801, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.450 -> red=132114, ir=66875, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.543 -> red=132164, ir=66887, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.637 -> red=131779, ir=66535, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.731 -> red=131710, ir=66562, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.872 -> red=132005, ir=66671, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:39.920 -> red=131924, ir=66599, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.058 -> red=131903, ir=66751, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.153 -> red=131934, ir=66781, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.246 -> red=131998, ir=66897, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.341 -> red=131991, ir=66969, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.481 -> red=131696, ir=66719, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.529 -> red=131731, ir=66795, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.669 -> red=131818, ir=66911, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.763 -> red=131862, ir=66836, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.857 -> red=131925, ir=67039, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:40.951 -> red=132198, ir=67268, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
17:57:41.048 -> red=132195, ir=67296, HR=150, HRvalid=1, SPO2=98, SPO2Valid=1
